shift_id,hospital_id,specialty,clinician_id,shift_label,shift_start,shift_end,on_call
SH000310,H005,放射科,C0080,夜班,2025/11/3 00:00,2025/11/3 08:00,0
SH000311,H005,放射科,C0080,日班,2025/11/3 08:00,2025/11/3 16:00,0
SH000312,H005,放射科,C0081,小夜班,2025/11/3 16:00,2025/11/4 00:00,0
SH000313,H005,護理組長,C0082,夜班,2025/11/3 00:00,2025/11/3 08:00,0
SH000314,H005,護理組長,C0083,日班,2025/11/3 08:00,2025/11/3 16:00,0
SH000315,H005,護理組長,C0083,小夜班,2025/11/3 16:00,2025/11/4 00:00,0
SH000316,H001,急診,C0003,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000317,H001,急診,C0001,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000318,H001,急診,C0003,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000319,H001,心臟內科,C0006,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000320,H001,心臟內科,C0006,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000321,H001,心臟內科,C0005,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000322,H001,神經內科,C0009,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000323,H001,神經內科,C0008,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000324,H001,神經內科,C0009,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000325,H001,外傷外科,C0011,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000326,H001,外傷外科,C0011,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000327,H001,外傷外科,C0012,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000328,H001,加護醫學,C0013,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000329,H001,加護醫學,C0013,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000330,H001,加護醫學,C0015,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000331,H001,放射科,C0018,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000332,H001,放射科,C0017,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000333,H001,放射科,C0016,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000334,H001,護理組長,C0021,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000335,H001,護理組長,C0019,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000336,H001,護理組長,C0019,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000337,H002,急診,C0022,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000338,H002,急診,C0023,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000339,H002,急診,C0022,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000340,H002,心臟內科,C0024,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000341,H002,心臟內科,C0025,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000342,H002,心臟內科,C0025,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000343,H002,神經內科,C0027,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000344,H002,神經內科,C0027,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000345,H002,神經內科,C0026,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000346,H002,外傷外科,C0028,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000347,H002,外傷外科,C0028,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000348,H002,外傷外科,C0028,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000349,H002,加護醫學,C0031,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000350,H002,加護醫學,C0031,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000351,H002,加護醫學,C0031,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000352,H002,放射科,C0033,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000353,H002,放射科,C0032,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000354,H002,放射科,C0032,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000355,H002,護理組長,C0034,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000356,H002,護理組長,C0034,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000357,H002,護理組長,C0034,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000358,H003,急診,C0036,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000359,H003,急診,C0037,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000360,H003,急診,C0036,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000361,H003,心臟內科,C0039,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000362,H003,心臟內科,C0038,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000363,H003,心臟內科,C0038,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000364,H003,神經內科,C0041,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000365,H003,神經內科,C0041,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000366,H003,神經內科,C0041,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000367,H003,外傷外科,C0042,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000368,H003,外傷外科,C0043,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000369,H003,外傷外科,C0043,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000370,H003,加護醫學,C0045,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000371,H003,加護醫學,C0044,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000372,H003,加護醫學,C0044,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000373,H003,放射科,C0046,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000374,H003,放射科,C0046,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000375,H003,放射科,C0047,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000376,H003,護理組長,C0048,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000377,H003,護理組長,C0049,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000378,H003,護理組長,C0048,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000379,H004,急診,C0051,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000380,H004,急診,C0050,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000381,H004,急診,C0051,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000382,H004,心臟內科,C0053,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000383,H004,心臟內科,C0053,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000384,H004,心臟內科,C0053,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000385,H004,神經內科,C0055,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000386,H004,神經內科,C0055,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000387,H004,神經內科,C0054,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000388,H004,外傷外科,C0057,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000389,H004,外傷外科,C0056,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000390,H004,外傷外科,C0056,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000391,H004,加護醫學,C0059,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000392,H004,加護醫學,C0058,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000393,H004,加護醫學,C0059,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000394,H004,放射科,C0060,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000395,H004,放射科,C0061,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000396,H004,放射科,C0061,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000397,H004,護理組長,C0062,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000398,H004,護理組長,C0063,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000399,H004,護理組長,C0062,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000400,H005,急診,C0066,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000401,H005,急診,C0066,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000402,H005,急診,C0064,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000403,H005,心臟內科,C0067,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000404,H005,心臟內科,C0068,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000405,H005,心臟內科,C0069,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000406,H005,神經內科,C0070,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000407,H005,神經內科,C0071,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000408,H005,神經內科,C0071,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000409,H005,外傷外科,C0074,夜班,2025/11/4 00:00,2025/11/4 08:00,1
SH000410,H005,外傷外科,C0074,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000411,H005,外傷外科,C0075,小夜班,2025/11/4 16:00,2025/11/5 00:00,1
SH000412,H005,加護醫學,C0076,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000413,H005,加護醫學,C0078,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000414,H005,加護醫學,C0078,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000415,H005,放射科,C0079,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000416,H005,放射科,C0081,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000417,H005,放射科,C0080,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000418,H005,護理組長,C0083,夜班,2025/11/4 00:00,2025/11/4 08:00,0
SH000419,H005,護理組長,C0082,日班,2025/11/4 08:00,2025/11/4 16:00,0
SH000420,H005,護理組長,C0084,小夜班,2025/11/4 16:00,2025/11/5 00:00,0
SH000421,H001,急診,C0003,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000422,H001,急診,C0001,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000423,H001,急診,C0002,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000424,H001,心臟內科,C0005,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000425,H001,心臟內科,C0005,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000426,H001,心臟內科,C0006,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000427,H001,神經內科,C0009,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000428,H001,神經內科,C0008,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000429,H001,神經內科,C0009,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000430,H001,外傷外科,C0012,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000431,H001,外傷外科,C0011,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000432,H001,外傷外科,C0012,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000433,H001,加護醫學,C0014,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000434,H001,加護醫學,C0015,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000435,H001,加護醫學,C0013,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000436,H001,放射科,C0017,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000437,H001,放射科,C0017,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000438,H001,放射科,C0018,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000439,H001,護理組長,C0021,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000440,H001,護理組長,C0020,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000441,H001,護理組長,C0019,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000442,H002,急診,C0023,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000443,H002,急診,C0022,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000444,H002,急診,C0023,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000445,H002,心臟內科,C0025,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000446,H002,心臟內科,C0024,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000447,H002,心臟內科,C0025,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000448,H002,神經內科,C0026,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000449,H002,神經內科,C0026,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000450,H002,神經內科,C0026,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000451,H002,外傷外科,C0028,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000452,H002,外傷外科,C0028,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000453,H002,外傷外科,C0028,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000454,H002,加護醫學,C0030,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000455,H002,加護醫學,C0031,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000456,H002,加護醫學,C0031,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000457,H002,放射科,C0032,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000458,H002,放射科,C0033,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000459,H002,放射科,C0033,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000460,H002,護理組長,C0035,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000461,H002,護理組長,C0034,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000462,H002,護理組長,C0034,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000463,H003,急診,C0036,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000464,H003,急診,C0036,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000465,H003,急診,C0036,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000466,H003,心臟內科,C0038,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000467,H003,心臟內科,C0039,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000468,H003,心臟內科,C0039,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000469,H003,神經內科,C0040,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000470,H003,神經內科,C0040,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000471,H003,神經內科,C0040,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000472,H003,外傷外科,C0042,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000473,H003,外傷外科,C0042,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000474,H003,外傷外科,C0043,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000475,H003,加護醫學,C0045,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000476,H003,加護醫學,C0044,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000477,H003,加護醫學,C0045,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000478,H003,放射科,C0046,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000479,H003,放射科,C0047,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000480,H003,放射科,C0046,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000481,H003,護理組長,C0048,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000482,H003,護理組長,C0049,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000483,H003,護理組長,C0049,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000484,H004,急診,C0050,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000485,H004,急診,C0051,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000486,H004,急診,C0050,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000487,H004,心臟內科,C0053,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000488,H004,心臟內科,C0053,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000489,H004,心臟內科,C0052,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000490,H004,神經內科,C0055,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000491,H004,神經內科,C0054,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000492,H004,神經內科,C0054,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000493,H004,外傷外科,C0056,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000494,H004,外傷外科,C0056,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000495,H004,外傷外科,C0056,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000496,H004,加護醫學,C0058,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000497,H004,加護醫學,C0059,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000498,H004,加護醫學,C0059,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000499,H004,放射科,C0060,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000500,H004,放射科,C0061,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000501,H004,放射科,C0061,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000502,H004,護理組長,C0062,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000503,H004,護理組長,C0062,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000504,H004,護理組長,C0062,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000505,H005,急診,C0066,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000506,H005,急診,C0066,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000507,H005,急診,C0064,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000508,H005,心臟內科,C0069,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000509,H005,心臟內科,C0069,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000510,H005,心臟內科,C0067,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000511,H005,神經內科,C0070,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000512,H005,神經內科,C0072,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000513,H005,神經內科,C0072,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000514,H005,外傷外科,C0075,夜班,2025/11/5 00:00,2025/11/5 08:00,1
SH000515,H005,外傷外科,C0074,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000516,H005,外傷外科,C0074,小夜班,2025/11/5 16:00,2025/11/6 00:00,1
SH000517,H005,加護醫學,C0076,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000518,H005,加護醫學,C0077,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000519,H005,加護醫學,C0076,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000520,H005,放射科,C0080,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000521,H005,放射科,C0081,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000522,H005,放射科,C0081,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000523,H005,護理組長,C0082,夜班,2025/11/5 00:00,2025/11/5 08:00,0
SH000524,H005,護理組長,C0084,日班,2025/11/5 08:00,2025/11/5 16:00,0
SH000525,H005,護理組長,C0082,小夜班,2025/11/5 16:00,2025/11/6 00:00,0
SH000526,H001,急診,C0002,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000527,H001,急診,C0003,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000528,H001,急診,C0002,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000529,H001,心臟內科,C0006,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000530,H001,心臟內科,C0006,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000531,H001,心臟內科,C0006,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000532,H001,神經內科,C0009,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000533,H001,神經內科,C0007,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000534,H001,神經內科,C0008,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000535,H001,外傷外科,C0011,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000536,H001,外傷外科,C0012,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000537,H001,外傷外科,C0012,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000538,H001,加護醫學,C0013,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000539,H001,加護醫學,C0015,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000540,H001,加護醫學,C0014,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000541,H001,放射科,C0017,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000542,H001,放射科,C0017,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000543,H001,放射科,C0018,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000544,H001,護理組長,C0021,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000545,H001,護理組長,C0021,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000546,H001,護理組長,C0019,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000547,H002,急診,C0022,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000548,H002,急診,C0023,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000549,H002,急診,C0022,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000550,H002,心臟內科,C0024,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000551,H002,心臟內科,C0024,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000552,H002,心臟內科,C0025,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000553,H002,神經內科,C0026,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000554,H002,神經內科,C0026,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000555,H002,神經內科,C0026,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000556,H002,外傷外科,C0028,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000557,H002,外傷外科,C0028,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000558,H002,外傷外科,C0028,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000559,H002,加護醫學,C0030,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000560,H002,加護醫學,C0031,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000561,H002,加護醫學,C0031,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000562,H002,放射科,C0033,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000563,H002,放射科,C0032,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000564,H002,放射科,C0032,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000565,H002,護理組長,C0035,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000566,H002,護理組長,C0035,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000567,H002,護理組長,C0035,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000568,H003,急診,C0036,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000569,H003,急診,C0037,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000570,H003,急診,C0037,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000571,H003,心臟內科,C0039,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000572,H003,心臟內科,C0038,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000573,H003,心臟內科,C0039,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000574,H003,神經內科,C0041,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000575,H003,神經內科,C0040,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000576,H003,神經內科,C0041,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000577,H003,外傷外科,C0042,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000578,H003,外傷外科,C0042,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000579,H003,外傷外科,C0043,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000580,H003,加護醫學,C0044,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000581,H003,加護醫學,C0045,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000582,H003,加護醫學,C0044,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000583,H003,放射科,C0046,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000584,H003,放射科,C0046,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000585,H003,放射科,C0046,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000586,H003,護理組長,C0048,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000587,H003,護理組長,C0048,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000588,H003,護理組長,C0048,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000589,H004,急診,C0050,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000590,H004,急診,C0051,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000591,H004,急診,C0051,小夜班,2025/11/6 16:00,2025/11/7 00:00,0
SH000592,H004,心臟內科,C0052,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000593,H004,心臟內科,C0053,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000594,H004,心臟內科,C0053,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000595,H004,神經內科,C0055,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000596,H004,神經內科,C0055,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000597,H004,神經內科,C0055,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000598,H004,外傷外科,C0057,夜班,2025/11/6 00:00,2025/11/6 08:00,1
SH000599,H004,外傷外科,C0056,日班,2025/11/6 08:00,2025/11/6 16:00,0
SH000600,H004,外傷外科,C0057,小夜班,2025/11/6 16:00,2025/11/7 00:00,1
SH000601,H004,加護醫學,C0058,夜班,2025/11/6 00:00,2025/11/6 08:00,0
SH000602,H004,加護醫學,C0058,日班,2025/11/6 08:00,2025/11/6 16:00,0
